,title,place,communityName,unit_price,total_price,room,area
5992,龙岗天健花园 花园中间 大四房 厅出阳台 正朝南,龙岗区,龙岗天健花园,32138.0,430.0,4室2厅,133.8平米
5993,新鸿花园 标准三房 朝南户型看花园 诚心出售 看房方便,龙岗区,新鸿花园,37863.0,430.0,3室2厅,113.57平米
5994,新亚洲方正3房  满五年 税费少 楼层适中,龙岗区,新亚洲花园,40170.0,435.0,3室2厅,108.29平米
5995,悦城花园 满五年 红本在手，低楼层精装修,龙岗区,中央悦城,33798.0,466.0,4室1厅,137.88平米
5996,满二年精装修，税费少，看房方便,龙岗区,东都中央王座,49412.0,420.0,3室2厅,85平米
5997,龙岗区东都 中 央两房诚心出售,龙岗区,东都中央王座,43376.0,295.0,2室1厅,68.01平米
5998,天健花园居家大3房 中间楼层 朝南看花园 采光好,龙岗区,龙岗天健花园,32969.0,340.0,3室2厅,103.13平米
5999,天集雅苑 厅出阳台朝南看花园 正规两房 诚心出售,龙岗区,天集雅苑,34389.0,290.0,2室1厅,84.33平米
6000,长海雅园 标准两房 三号线地铁口 业主诚心出售,龙岗区,长海雅园,35523.0,238.0,2室1厅,67平米
6001,愉园新村正规两房，可改三房，高楼层，朝南采光好,龙岗区,愉园新村,34243.0,280.0,2室2厅,81.77平米
6002,东方明珠城4房，户型方正，业主诚心出售,龙岗区,东方明珠城,35998.0,390.0,3室2厅,108.34平米
6003,地铁口物业，带两个大平台，满两年税费少 诚意出售,龙岗区,雅豪祥苑,37368.0,360.0,3室2厅,96.34平米
6004,悦城花园 两梯两户大户型 前后看花园,龙岗区,中央悦城,36616.0,550.0,3室1厅,150.21平米
6005,碧湖玫瑰园 三房 420万 公园旁花园小区,龙岗区,碧湖玫瑰园,34703.0,420.0,3室2厅,121.03平米
6006,深业紫麟山花园 4室2厅 600万,龙岗区,深业紫麟山花园,38009.0,600.0,4室2厅,157.86平米
6007,龙城广场地铁口 金地龙城 一房一厅 小户型 万科配套,龙岗区,金地龙城中央一期,32566.0,140.0,1室1厅,42.99平米
6008,保利上城 装修2房 看花园 位置安静 户型方正,龙岗区,保利上城,37552.0,238.0,2室1厅,63.38平米
6009,龙岗中-心城 万科翰邻城 四房两卫 采光好,龙岗区,万科翰邻城,56067.0,500.0,4室2厅,89.18平米
6010,万象天成 1室1厅 115万,龙岗区,万象天成,28551.0,115.0,1室1厅,40.28平米
6011,保利上城 1室1厅 170万,龙岗区,保利上城,31794.0,170.0,1室1厅,53.47平米
6012,龙岗区政府，配套成熟，正规一房，户型方正,龙岗区,汇龙天下,36709.0,215.0,1室1厅,58.57平米
6013,万象天成 1室0厅 145万,龙岗区,万象天成,34014.0,145.0,1室0厅,42.63平米
6014,远洋新干线一期 1室1厅 105万,龙岗区,远洋新干线一期,34202.0,105.0,1室1厅,30.7平米
6015,满2年 总价低 小户优选 交通方便 潜力大 上车看过来,龙岗区,阳光广场,37437.0,125.0,1室0厅,33.39平米
6016,万象天成 精装1改3房 满2年 税费少 朝南看花园,龙岗区,万象天成,37410.0,290.0,3室1厅,77.52平米
6017,颐安麓园 3房2厅 户型方正 厅出阳台 正看小区花园安静,龙岗区,麓园,38953.0,345.0,3室2厅,88.57平米
6018,龙岗实验 109平 三房双卫 诚心出售,龙岗区,和盛苑,32922.0,360.0,3室2厅,109.35平米
6019,满2年 南北通透 双阳台 楼层好 精装修,龙岗区,雅庭名苑,36432.0,390.0,3室2厅,107.05平米
6020,雅豪祥苑 4居室中低楼层 满5年 三馆一城配套 精装,龙岗区,雅豪祥苑,30468.0,360.0,4室2厅,118.16平米
6021,和兴苑标准两房 朝南看花园 舒适安静 采光充足 总价低,龙岗区,和兴苑,46799.0,250.0,2室1厅,53.42平米
6022,万科广场旁 精心装修三房 此户型不多,龙岗区,天誉国际公馆,35430.0,550.0,3室1厅,155.24平米
6023,龙岗公园大地 标准两房 安静对花园,龙岗区,公园大地一期,49214.0,388.0,2室2厅,78.84平米
6024,河岸轩标准两房，赠送两个约30平方大平台，满两年税少,龙岗区,河岸轩,35136.0,260.0,2室1厅,74平米
6025,华业玫瑰郡精装修3房客厅出阳台,龙岗区,华业玫瑰郡,33477.0,430.0,3室2厅,128.45平米
6026,风临国际东座 吉祥地铁口  距离地铁50米 厅出阳台,龙岗区,风临国际东座,37280.0,268.0,2室2厅,71.89平米
6027,龙岗区 百合盛世 精装三房 客厅正出阳台 高楼层东南向,龙岗区,百合盛世二期,39125.0,320.0,3室2厅,81.79平米
6028,宏兴苑 南北通大3房 舒适安静 采光视野好,龙岗区,宏兴苑,35012.0,420.0,3室1厅,119.96平米
6029,竹沁苑 单间 实用性强 单价低,龙岗区,竹沁苑公寓,26390.0,132.0,2室0厅,50.02平米
6030,新龙岗花园 精装大3房 业主诚心出售 随时看房,龙岗区,新龙岗花园,28887.0,320.0,3室2厅,110.78平米
6031,御府名筑大三房 满两年，精装修 拎包入住,龙岗区,御府名筑,41344.0,650.0,3室2厅,157.22平米
6032,育龙庭  复式3房 安静朝东看花园,龙岗区,育龙庭,31974.0,330.0,3室2厅,103.21平米
6033,佳馨园  标准大一房可改成标准两房 正南朝向 舒适安静,龙岗区,佳馨园,31955.0,180.0,1室1厅,56.33平米
6034,龙岗保利上城花园精装三房诚心出售,龙岗区,保利上城,36891.0,290.0,3室2厅,78.61平米
6035,龙岗区 龙城华府 精装修2+1 业主诚心出售。,龙岗区,龙城华府,41388.0,315.0,2室2厅,76.11平米
6036,特丰综合楼标准大三房，满五，诚心出售,龙岗区,特丰综合楼,23739.0,270.0,3室2厅,113.74平米
6037,保利上城 装修3房 户型方正，采光好，高楼层,龙岗区,保利上城,44531.0,390.0,3室1厅,87.58平米
6038,龙岗南联 东方明珠城 大四房 精装修 业主自住 近地铁,龙岗区,东方明珠城,33371.0,450.0,4室2厅,134.85平米
6039,龙岗区 尚景欣园 精装电梯四房 满二 采光好,龙岗区,尚景欣园,34918.0,510.0,4室2厅,146.06平米
6040,中 央悦城精装修大四房，中间层 ，居住舒适 ，满五年,龙岗区,中央悦城,34184.0,485.0,4室2厅,141.88平米
6041,龙岗 缤纷世纪 两居室 爱联地铁口,龙岗区,缤纷世纪,34777.0,200.0,2室1厅,57.51平米
6042,龙岗区 平安里3房 精装修 业主诚心出售 看房方便,龙岗区,爱地花园,34954.0,310.0,3室2厅,88.69平米
6043,缤纷世纪 2室1厅 149万,龙岗区,缤纷世纪,27971.0,149.0,2室1厅,53.27平米
6044,城龙花园 3室2厅 290万,龙岗区,城龙花园,33780.0,290.0,3室2厅,85.85平米
6045,清林龙城 尚景华园 大四房 南北通 双阳台,龙岗区,尚景华园,39395.0,580.0,4室2厅,147.23平米
6046,城市花园二期电梯3房两卫双阳台满五唯一少量欠款税少,龙岗区,城市花园,38189.0,350.0,3室2厅,91.65平米
6047,欧景花园三期 3室2厅 850万,龙岗区,欧景花园三期,65770.0,850.0,3室2厅,129.24平米
6048,万科清林径 三期89平朝南大三房,龙岗区,万科清林径,40028.0,350.0,3室1厅,87.44平米
6049,龙岗区，承翰陶源精装两房，高层看花园,龙岗区,承翰陶源,35852.0,270.0,2室1厅,75.31平米
6050,百合盛世二期 3室2厅 325万,龙岗区,百合盛世二期,39756.0,325.0,3室2厅,81.75平米
6051,学府道花园 2室1厅 465万,龙岗区,学府道花园,60563.0,465.0,2室1厅,76.78平米
6052,龙城华府 4室2厅 510万,龙岗区,龙城华府,41931.0,510.0,4室2厅,121.63平米
6053,新鸿花园 居家3房 厅出阳台 满2年,龙岗区,新鸿花园,36025.0,340.0,3室2厅,94.38平米
6054,万科清林径 高楼层厅出阳台南向安静满两年 开发商精装,龙岗区,万科清林径,35375.0,279.0,2室1厅,78.87平米
6055,东方明珠城 3居式 南北通透 红本在手,龙岗区,东方明珠城,31676.0,344.0,3室1厅,108.6平米
6056,龙岗中 心城 实验 片区愉园新苑大两房可改三房,龙岗区,愉园新苑,40203.0,310.0,2室2厅,77.11平米
6057,3号线地铁口 大社区 正规两房可改三房 华润万家配套,龙岗区,雅豪祥苑,35848.0,250.0,2室1厅,69.74平米
6058,东方明珠城装修保养好2房  满2  看房方便,龙岗区,东方明珠城,40639.0,285.0,2室1厅,70.13平米
6059,龙岗国香尚居精装复式四改五房，赠送45平米,龙岗区,国香尚居,41134.0,360.0,4室2厅,87.52平米
6060,地铁口500米内+低总价标准2房+万科三管一城,龙岗区,鸿基花园,39536.0,245.0,2室2厅,61.97平米
6061,东方明珠城 3室2厅 380万,龙岗区,东方明珠城,37721.0,380.0,3室2厅,100.74平米
6062,万科清林径 4室2厅 325万,龙岗区,万科清林径,37915.0,325.0,4室2厅,85.72平米
6063,龙城国际 3室2厅 650万,龙岗区,龙城国际,47784.0,650.0,3室2厅,136.03平米
6064,地铁口住家大社区 万科里配套 紧挨区政府 满五年红本,龙岗区,雅豪祥苑,34399.0,238.0,2室2厅,69.19平米
6065,新鸿花园300内地铁口3房满两年、享受万科配套,龙岗区,新鸿花园,35203.0,295.0,3室2厅,83.8平米
6066,东方明珠城地铁口精装大两房可改四房红本在手随时看房,龙岗区,东方明珠城,36862.0,350.0,3室2厅,94.95平米
6067,和兴花园四期 方正三房 南北通 双阳台,龙岗区,和煦苑,36510.0,379.0,3室2厅,103.81平米
6068,阳光广场 2室1厅 230万,龙岗区,阳光广场,31503.0,230.0,2室1厅,73.01平米
6069,龙岗居中区域 龙福一村  三房  中间楼层,龙岗区,龙福一村,38256.0,350.0,3室2厅,91.49平米
6070,紫薇苑西区 3室1厅 430万,龙岗区,紫薇苑西区,35406.0,430.0,3室1厅,121.45平米
6071,和煦苑大两房 南北通透前后双阳台 公摊小 业主诚售,龙岗区,和煦苑,38881.0,300.0,2室2厅,77.16平米
6072,朝阳里 2室1厅 328万,龙岗区,朝阳里,56689.0,328.0,2室1厅,57.86平米
6073,万科天誉2期 精装修 高楼层 满两年,龙岗区,万科天誉二期,53626.0,480.0,3室2厅,89.51平米
6074,禾田小筑 满5年 可改2房 诚心出售,龙岗区,禾田小筑,30052.0,170.0,2室1厅,56.57平米
6075,精装修两房 客厅出阳台 中楼层 视野开阔,龙岗区,公园大地八期,52713.0,412.0,2室2厅,78.16平米
6076,看山看湖看别墅 将装修三房可改四房,龙岗区,万科清林径,37141.0,320.0,3室1厅,86.16平米
6077,深业紫麟山花园 3室2厅 490万,龙岗区,深业紫麟山花园,34794.0,490.0,3室2厅,140.83平米
6078,吉祥地铁口 门口就是万科广场 满2年,龙岗区,新鸿花园,40721.0,450.0,3室2厅,110.51平米
6079,实验两房带阳台采光充足满五年朝南看小区花园,龙岗区,宏兴苑,37979.0,275.0,2室2厅,72.41平米
6080,龙城国际 南北通三房可改四房 中间楼层 业主自住精装,龙岗区,龙城国际,49254.0,670.0,3室2厅,136.03平米
6081,麓园 三房两卫 户型方正 精装修,龙岗区,麓园,39571.0,350.0,3室2厅,88.45平米
6082,阳光广场 2室1厅 232万,龙岗区,阳光广场,31912.0,232.0,2室1厅,72.7平米
6083,吉祥地铁口 装修2房 满2年 红本在手,龙岗区,风临国际东座,38803.0,280.0,2室1厅,72.16平米
6084,深中 万科翰邻城 高楼层 南向精装修 满两年,龙岗区,万科翰邻城,51380.0,458.0,2室1厅,89.14平米
6085,龙岗实验 电梯三房 带阳台 位置安静 满两年 看房方便,龙岗区,和盛苑,39182.0,400.0,3室2厅,102.09平米
6086,国香尚居带装修复式 安静朝花园 采光充足 朝南户型,龙岗区,国香尚居,41026.0,368.0,3室2厅,89.7平米
6087,顺景花园大三房朝南业主自住，红本在手,龙岗区,顺景花园,36568.0,300.0,3室2厅,82.04平米
6088,龙岗愉园新苑电梯三房，客厅出阳台，楼层佳，业主诚售,龙岗区,愉园新苑,42346.0,330.0,3室2厅,77.93平米
6089,阳光广场 2室2厅 220万,龙岗区,阳光广场,35240.0,220.0,2室2厅,62.43平米
6090,万科金色沁园 精装复式 厅出阳台 朝南 满两年,龙岗区,万科金色沁园,54223.0,488.0,3室2厅,90平米
6091,万科清林径 3室2厅 235万,龙岗区,万科清林径,38972.0,235.0,3室2厅,60.3平米
6092,龙岗愉园新村标准大三房，厅出阳台朝南，楼层佳,龙岗区,愉园新村,33755.0,350.0,3室2厅,103.69平米
6093,龙岗万科里  龙城广场地铁站  精装小两房  金地龙城,龙岗区,金地龙城中央一期,35782.0,170.0,2室2厅,47.51平米
6094,龙岗 万科清林径 精装两房 客厅正处阳台 朝南 看别墅,龙岗区,万科清林径,33566.0,265.0,2室2厅,78.95平米
6095,万科精装修 东南朝向4房 满2年 中高楼层,龙岗区,万科天誉,49033.0,750.0,4室1厅,152.96平米
6096,吉祥来花园 带20㎡露台 满2年  电梯3房,龙岗区,吉祥来花园,32944.0,355.0,3室2厅,107.76平米
6097,龙岗风临国际 地铁口 满5年红本在手 住宅70年产权,龙岗区,风临国际东座,33777.0,160.0,1室0厅,47.37平米
6098,吉祥地铁站无缝链接，70年产权，万科三馆一城,龙岗区,风临国际东座,38554.0,275.0,1室1厅,71.33平米
6099,缤纷世纪 2室1厅 165万,龙岗区,缤纷世纪,30981.0,165.0,2室1厅,53.26平米
6100,龙岗吉祥地铁口鸿基花园、采光佳，交通方便，厅出阳台,龙岗区,鸿基花园,31347.0,315.0,3室2厅,100.49平米
6101,龙岗北区麓园标准大三房，户型方正,龙岗区,麓园,33826.0,300.0,3室2厅,88.69平米
6102,新龙岗花园 电梯三房 中高楼层 客厅出阳台朝南,龙岗区,新龙岗花园,31270.0,300.0,3室1厅,95.94平米
6103,远洋新干线 平层2房 精装 诚心出售,龙岗区,远洋新干线一期,35983.0,220.0,2室1厅,61.14平米
6104,此房户型方正，地铁口物业，远洋公寓平层2房,龙岗区,远洋新干线一期,35983.0,220.0,2室1厅,61.14平米
6105,东方明珠城标准三房户型方正通风采光好，方便看房,龙岗区,东方明珠城,34995.0,380.0,3室2厅,108.59平米
6106,承翰陶源 3室2厅 305万,龙岗区,承翰陶源,36501.0,305.0,3室2厅,83.56平米
6107,新龙岗花园 标准2房 业主诚心出售  小区环境优美,龙岗区,新龙岗花园,32389.0,265.0,2室1厅,81.82平米
6108,金地凯旋广场 标准1房 东南朝向 厅出阳台,龙岗区,金地龙城中央一期,32046.0,136.0,1室1厅,42.44平米
6109,龙岗 愉园新苑 精装 业主诚心出售,龙岗区,愉园新苑,31473.0,460.0,4室1厅,146.16平米
6110,远洋新干线地铁口物业 不占购房指标,龙岗区,远洋新干线一期,29436.0,180.0,2室1厅,61.15平米
6111,麓园 山居大盘 三房两卫 厅出阳台看麓山 满二 急售,龙岗区,麓园,37301.0,330.0,3室2厅,88.47平米
6112,公园大地 精装两房 东南向 厅出阳台 满五年红本在手,龙岗区,公园大地五期,55407.0,435.0,2室1厅,78.51平米
6113,公园大地五期 3室2厅 600万,龙岗区,公园大地五期,53037.0,600.0,3室2厅,113.13平米
6114,金地龙城 一房一厅 交通便利 楼层好 诚心出售,龙岗区,金地龙城中央一期,32625.0,155.0,1室1厅,47.51平米
6115,鸿基花园 3室2厅 340万,龙岗区,鸿基花园,31892.0,340.0,3室2厅,106.61平米
6116,欧景城花园 3室2厅 410万,龙岗区,欧景城花园,37911.0,410.0,3室2厅,108.15平米
6117,非凡空间 2室1厅 268万,龙岗区,非凡空间,51391.0,268.0,2室1厅,52.15平米
6118,风临域 4室2厅 400万,龙岗区,风临域,45306.0,400.0,4室2厅,88.29平米
6119,地铁口 万科里24小时配套  双阳台整规两房 满五年,龙岗区,东方明珠城,39790.0,280.0,2室2厅,70.37平米
6120,福园小区 3室2厅 360万,龙岗区,福园小区,36037.0,360.0,3室2厅,99.9平米
6121,榭丽花园 2室2厅 210万,龙岗区,榭丽花园,36195.0,210.0,2室2厅,58.02平米
6122,宏兴苑 2室1厅 280万,龙岗区,宏兴苑,38430.0,280.0,2室1厅,72.86平米
6123,万象天成 独门独户 居家3房 中高楼层 厅出阳台,龙岗区,万象天成,36657.0,325.0,3室2厅,88.66平米
6124,新龙岗花园 2室2厅 280万,龙岗区,新龙岗花园,33691.0,280.0,2室2厅,83.11平米
6125,龙城华府  正规三房 满五年红本  地铁口  出行方便,龙岗区,龙城华府,38055.0,370.0,3室2厅,97.23平米
6126,南联地铁站远洋新干线平层两房带天燃气易出租,龙岗区,远洋新干线一期,27701.0,130.0,2室1厅,46.93平米
6127,龙城万科里  龙城广场地铁站  精装小两房 金地龙城,龙岗区,金地龙城中央一期,35204.0,170.0,2室1厅,48.29平米
6128,前后对小区花园 精装三房 满5年税少 近龙城广场地铁口,龙岗区,雅豪祥苑,32319.0,380.0,3室2厅,117.58平米
6129,精装公寓 品质开发商金地物业 金地龙城中 央 交通方便,龙岗区,金地龙城中央一期,28992.0,140.0,2室1厅,48.29平米
6130,龙富花园 3室2厅 235万,龙岗区,龙富花园,29438.0,235.0,3室2厅,79.83平米
6131,龙岗大运 爱联地铁口 园景花园装修大三房 单价低,龙岗区,园景花园,32703.0,380.0,3室2厅,116.2平米
6132,保利上城 装修3房 花园中间安静不吵,龙岗区,保利上城,45877.0,366.0,3室2厅,79.78平米
6133,龙岗龙潭公园旁碧湖玫瑰园居家三居室,龙岗区,碧湖玫瑰园,34387.0,420.0,3室2厅,122.14平米
6134,岸上林居 精装修四房两卫 朝北看花园,龙岗区,岸上林居,42101.0,360.0,4室2厅,85.51平米
6135,龙城华府 3室2厅 450万,龙岗区,龙城华府,36804.0,450.0,3室2厅,122.27平米
6136,承翰陶源 一手业主满两年 东南向 看房方便,龙岗区,承翰陶源,36984.0,330.0,3室2厅,89.23平米
6137,万象天成精装两房 视野开阔 采光充足 业主诚心出售,龙岗区,万象天成,33998.0,297.0,2室1厅,87.36平米
6138,宝能悦澜山 精装3+1房 南北通 双阳台 满两年 税费少,龙岗区,宝能悦澜山花园,48875.0,430.0,4室2厅,87.98平米
6139,正规3房 方正实用 小区空气好 开阔,龙岗区,盛龙花园,30096.0,330.0,3室2厅,109.65平米
6140,御府名筑大三房南北通透 满两年，精装修 拎包入住,龙岗区,御府名筑,45754.0,730.0,3室1厅,159.55平米
6141,余岭山庄 2室2厅 243万,龙岗区,余岭山庄,31178.0,243.0,2室2厅,77.94平米
